[1400367600] LOG ROTATION: DAILY
[1400367600] LOG VERSION: 2.0
[1400367600] CURRENT HOST STATE: 84.203.208.42;UP;HARD;1;
[1400367600] CURRENT HOST STATE: 84.203.208.43;UP;HARD;1;
[1400367600] CURRENT HOST STATE: api.clickatell.com;UP;HARD;1;
[1400367600] CURRENT HOST STATE: asterisk.int.mttnow.com;UP;HARD;1;
[1400367600] CURRENT HOST STATE: b2b.easyjet.com;UP;HARD;1;HTTP WARNING: HTTP/1.1 400 Bad Request
[1400367600] CURRENT HOST STATE: bcd.mttnow.com;UP;HARD;1;
[1400367600] CURRENT HOST STATE: eleventh-hour.com;UP;HARD;1;
[1400367600] CURRENT HOST STATE: helpdesk.mttnow.com;UP;HARD;1;
[1400367600] CURRENT HOST STATE: latam.mttnow.com;UP;HARD;1;
[1400367600] CURRENT HOST STATE: localhost;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.62 ms
[1400367600] CURRENT HOST STATE: m.abacus.com.sg;UP;HARD;1;
[1400367600] CURRENT HOST STATE: m.atlantisthepalm.com;UP;HARD;1;
[1400367600] CURRENT HOST STATE: m.easyjet.com;UP;HARD;1;HTTP OK - HTTP/1.1 302 Found - 0.259 second response time
[1400367600] CURRENT HOST STATE: m.flybe.com;UP;HARD;1;
[1400367600] CURRENT HOST STATE: m.jumeirah.com;UP;HARD;1;
[1400367600] CURRENT HOST STATE: m.transavia.com;UP;HARD;1;
[1400367600] CURRENT HOST STATE: mobile.jetstar.com;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 197.26 ms
[1400367600] CURRENT HOST STATE: s1-sc5-b-euw;UP;HARD;1;
[1400367600] CURRENT HOST STATE: s1.jq.mttnow.com;UP;HARD;1;
[1400367600] CURRENT HOST STATE: s2-sc5-c-euw;UP;HARD;1;
[1400367600] CURRENT HOST STATE: s2.jq.mttnow.com;UP;HARD;1;
[1400367600] CURRENT HOST STATE: security.mttnow.com;UP;HARD;1;
[1400367600] CURRENT HOST STATE: www.mttnow.com;UP;HARD;1;
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;NTP Offset s2-sc4-c-euw;OK;HARD;1;NTP OK: Offset -0.001231789589 secs
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;NTP Offset s2-sc5-c-euw;OK;HARD;1;NTP OK: Offset -0.0001310110092 secs
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;NTP Offset s2-sc6-c-euw;OK;HARD;1;NTP OK: Offset 0.0051445961 secs
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;NTP Offset s2-sc7-c-euw;OK;HARD;1;NTP OK: Offset 0.001584649086 secs
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;NTP Offset sms1-b-euw;OK;HARD;1;NTP OK: Offset -0.0002807378769 secs
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;NTP Offset sms2-c-euw;OK;HARD;1;NTP OK: Offset 2.658367157e-05 secs
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;SSL Cert;OK;HARD;1;OK: certificate expires in 1057 days (Sun Apr  9 00:59:59 2017)
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Server 1 - Last Checkin;OK;HARD;1;OK: Value is 5.000
[1400367600] CURRENT SERVICE STATE: m.easyjet.com;Server 2 - Last Checkin;OK;HARD;1;OK: Value is 3.000
[1400367600] CURRENT SERVICE STATE: m.flybe.com;Disk /;OK;HARD;1;DISK OK - free space: / 4938 MB (61% inode=90%):
[1400367600] CURRENT SERVICE STATE: m.flybe.com;Disk /var;OK;HARD;1;DISK OK - free space: /var 24821 MB (51% inode=99%):
[1400367600] CURRENT SERVICE STATE: m.flybe.com;HTTP - Apache;OK;HARD;1;HTTP OK - HTTP/1.1 302 Found - 0.251 second response time
[1400367600] CURRENT SERVICE STATE: m.flybe.com;HTTP - Tomcat;OK;HARD;1;HTTP OK - HTTP/1.1 302 Moved Temporarily - 0.259 second response time
[1400367600] CURRENT SERVICE STATE: m.flybe.com;MW - Availability Results;OK;HARD;1;OK: Value is 4.000
[1400367600] CURRENT SERVICE STATE: m.flybe.com;MW - Availability Results - NIGHT;OK;HARD;1;OK: Value is 1.000
[1400367600] CURRENT SERVICE STATE: m.flybe.com;MW - Bookings per hour;OK;HARD;1;OK: Value is 23.000
[1400367600] CURRENT SERVICE STATE: m.flybe.com;MW - Payment Details;OK;HARD;1;OK: Value is 261.000
[1400367600] CURRENT SERVICE STATE: m.flybe.com;MW - Payment Details - NIGHT;OK;HARD;1;OK: Value is 352.000
[1400367600] CURRENT SERVICE STATE: m.flybe.com;MW - Search Page;OK;HARD;1;OK: Value is 7.000
[1400367600] CURRENT SERVICE STATE: m.flybe.com;MW - Search Page - NIGHT;OK;HARD;1;OK: Value is 0.000
[1400367600] CURRENT SERVICE STATE: m.flybe.com;MW - Session Timeouts Per Day;OK;HARD;1;OK: Value is 0.000
[1400367600] CURRENT SERVICE STATE: m.flybe.com;NTP Offset;OK;HARD;1;NTP OK: Offset 0.0001598596573 secs
[1400367600] CURRENT SERVICE STATE: m.flybe.com;RBL Check;OK;HARD;1;CHECK_RBL OK - m.flybe.com BLACKLISTED on 0 servers of 41
[1400367600] CURRENT SERVICE STATE: m.flybe.com;SSL Cert;OK;HARD;1;OK: certificate expires in 347 days (Thu Apr 30 16:00:00 2015)
[1400367600] CURRENT SERVICE STATE: m.jumeirah.com;HTTP;OK;HARD;1;HTTP OK - HTTP/1.1 302 Found - 0.268 second response time
[1400367600] CURRENT SERVICE STATE: m.jumeirah.com;HTTPS;OK;HARD;1;HTTP OK - HTTP/1.1 302 Found - 0.683 second response time
[1400367600] CURRENT SERVICE STATE: m.jumeirah.com;MW - Standard Booking;OK;HARD;1;OK : sum:15361 : 15.361 seconds to complete.
[1400367600] CURRENT SERVICE STATE: m.jumeirah.com;MW - Table Reservation;OK;HARD;1;OK : sum:3982 : 3.982 seconds to complete.
[1400367600] CURRENT SERVICE STATE: m.jumeirah.com;RBL Check;OK;HARD;1;CHECK_RBL OK - m.jumeirah.com BLACKLISTED on 0 servers of 41
[1400367600] CURRENT SERVICE STATE: m.jumeirah.com;SSL Cert;OK;HARD;1;OK: certificate expires in 211 days (Mon Dec 15 12:00:00 2014)
[1400367600] CURRENT SERVICE STATE: m.transavia.com;APPS - Availability Results;OK;HARD;1;OK: Value is 4.000
[1400367600] CURRENT SERVICE STATE: m.transavia.com;APPS - Availability Results - NIGHT;OK;HARD;1;OK: Value is 14.000
[1400367600] CURRENT SERVICE STATE: m.transavia.com;APPS - Bookings per hour;OK;HARD;1;OK: Value is 23.000
[1400367600] CURRENT SERVICE STATE: m.transavia.com;APPS - Payment Details;OK;HARD;1;OK: Value is 78.000
[1400367600] CURRENT SERVICE STATE: m.transavia.com;APPS - Payment Details - NIGHT;OK;HARD;1;OK: Value is 2292.000
[1400367600] CURRENT SERVICE STATE: m.transavia.com;Disk /;OK;HARD;1;DISK OK - free space: / 4606 MB (56% inode=92%):
[1400367600] CURRENT SERVICE STATE: m.transavia.com;Disk /var;OK;HARD;1;DISK OK - free space: /var 28955 MB (59% inode=99%):
[1400367600] CURRENT SERVICE STATE: m.transavia.com;HTTP - Apache;OK;HARD;1;HTTP OK - HTTP/1.1 302 Moved Temporarily - 0.259 second response time
[1400367600] CURRENT SERVICE STATE: m.transavia.com;HTTP - Tomcat;OK;HARD;1;HTTP OK HTTP/1.1 200 OK - 2218 bytes in 0.619 seconds
[1400367600] CURRENT SERVICE STATE: m.transavia.com;RBL Check;OK;HARD;1;CHECK_RBL OK - m.transavia.com BLACKLISTED on 0 servers of 41
[1400367600] CURRENT SERVICE STATE: m.transavia.com;SSL Cert;OK;HARD;1;OK: certificate expires in 327 days (Fri Apr 10 00:59:59 2015)
[1400367600] CURRENT SERVICE STATE: mobile.jetstar.com;Disk S1 /;OK;HARD;1;DISK OK - free space: / 3569 MB (35% inode=92%):
[1400367600] CURRENT SERVICE STATE: mobile.jetstar.com;Disk S1 /var;OK;HARD;1;DISK OK - free space: /var 59859 MB (41% inode=99%):
[1400367600] CURRENT SERVICE STATE: mobile.jetstar.com;Disk S2 /;OK;HARD;1;DISK OK - free space: / 3582 MB (35% inode=92%):
[1400367600] CURRENT SERVICE STATE: mobile.jetstar.com;Disk S2 /var;OK;HARD;1;DISK OK - free space: /var 54407 MB (37% inode=99%):
[1400367600] CURRENT SERVICE STATE: mobile.jetstar.com;HTTP - LB - Check App;OK;HARD;1;HTTP OK - HTTP/1.1 302 Moved Temporarily - 0.453 second response time
[1400367600] CURRENT SERVICE STATE: mobile.jetstar.com;HTTP - LB - Check App JP;OK;HARD;1;HTTP OK - HTTP/1.1 302 Moved Temporarily - 0.469 second response time
[1400367600] CURRENT SERVICE STATE: mobile.jetstar.com;HTTP - S1 - Check App;OK;HARD;1;HTTP OK - HTTP/1.1 302 Moved Temporarily - 0.512 second response time
[1400367600] CURRENT SERVICE STATE: mobile.jetstar.com;HTTP - S1 - Check App JP;OK;HARD;1;HTTP OK - HTTP/1.1 302 Moved Temporarily - 0.463 second response time
[1400367600] CURRENT SERVICE STATE: mobile.jetstar.com;HTTP - S2 - Check App;OK;HARD;1;HTTP OK - HTTP/1.1 302 Moved Temporarily - 0.437 second response time
[1400367600] CURRENT SERVICE STATE: mobile.jetstar.com;HTTP - S2 - Check App JP;OK;HARD;1;HTTP OK - HTTP/1.1 302 Moved Temporarily - 0.436 second response time
[1400367600] CURRENT SERVICE STATE: mobile.jetstar.com;MW - Bookings per day JP;WARNING;HARD;4;WARNING: Value is 4.000
[1400367600] CURRENT SERVICE STATE: mobile.jetstar.com;MW - Bookings per hour;OK;HARD;1;OK: Value is 45.000
[1400367600] CURRENT SERVICE STATE: mobile.jetstar.com;MW - Checkins per hour;OK;HARD;1;OK: Value is 88.000
[1400367600] CURRENT SERVICE STATE: mobile.jetstar.com;MW - S1 - Flight Status;OK;HARD;1;OK: Value is 45.000
[1400367600] CURRENT SERVICE STATE: mobile.jetstar.com;MW - S1 - Payment Details;OK;HARD;1;OK: Value is 9.000
[1400367600] CURRENT SERVICE STATE: mobile.jetstar.com;MW - S2 - Flight Status;OK;HARD;1;OK: Value is 61.000
[1400367600] CURRENT SERVICE STATE: mobile.jetstar.com;MW - S2 - Payment Details;OK;HARD;1;OK: Value is 114.000
[1400367600] CURRENT SERVICE STATE: mobile.jetstar.com;RBL Check;OK;HARD;1;CHECK_RBL OK - mobile.jetstar.com BLACKLISTED on 0 servers of 41
[1400367600] CURRENT SERVICE STATE: mobile.jetstar.com;SSL Cert;OK;HARD;1;OK: certificate expires in 652 days (Sun Feb 28 23:59:59 2016)
[1400367600] CURRENT SERVICE STATE: security.mttnow.com;Amazon AMI Patch RSS Check;CRITICAL;HARD;4;CRITICAL: ALAS-2014-298: mysql51 Security Update - Multiple Vulnerabilities (http://aws.amazon.com/amazon-linux-ami/security-bulletins/ALAS-2014-298/)
[1400367600] CURRENT SERVICE STATE: security.mttnow.com;Samhain File Integrity;CRITICAL;HARD;4;POP3_ACCOUNT CRITICAL - 687 emails for la.samhain@mttnow.com
[1400367600] CURRENT SERVICE STATE: www.mttnow.com;Disk /;OK;HARD;1;DISK OK - free space: /var 1218 MB (25% inode=94%):
[1400367600] CURRENT SERVICE STATE: www.mttnow.com;Disk /var;OK;HARD;1;DISK OK - free space: / 5832 MB (60% inode=76%):
[1400367600] CURRENT SERVICE STATE: www.mttnow.com;HTTP;OK;HARD;1;HTTP OK - HTTP/1.0 301 Moved Permanently - 0.752 second response time
[1400367600] CURRENT SERVICE STATE: www.mttnow.com;RBL Check;OK;HARD;1;CHECK_RBL OK -  (1 server timed out: access.redhawk.org)
[1400367600] CURRENT SERVICE STATE: www.mttnow.com;Webapp - Deep check;OK;HARD;1;WebInject OK - All tests passed successfully in 2.266 seconds
[1400368687] SERVICE NOTIFICATION: mbutler;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 55.000
[1400368687] SERVICE NOTIFICATION: lirimie;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 55.000
[1400368687] SERVICE NOTIFICATION: pclavel;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 55.000
[1400368687] SERVICE NOTIFICATION: cburge;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 55.000
[1400368687] SERVICE NOTIFICATION: gmcdaid;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-sms;WARNING: Value is 55.000
[1400368687] SERVICE NOTIFICATION: gmcdaid;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 55.000
[1400368687] SERVICE NOTIFICATION: abrinyov;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-sms;WARNING: Value is 55.000
[1400368688] SERVICE NOTIFICATION: abrinyov;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 55.000
[1400368688] SERVICE NOTIFICATION: mnevzorova;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-sms;WARNING: Value is 55.000
[1400368689] SERVICE NOTIFICATION: mnevzorova;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 55.000
[1400368689] SERVICE NOTIFICATION: nagiosadmin;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 55.000
[1400368877] Auto-save of retention data completed successfully.
[1400371067] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Flight Status;WARNING;SOFT;1;WARNING: Value is 1274.000
[1400371307] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Flight Status;OK;SOFT;2;OK: Value is 25.000
[1400372287] SERVICE NOTIFICATION: mbutler;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 47.000
[1400372287] SERVICE NOTIFICATION: lirimie;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 47.000
[1400372287] SERVICE NOTIFICATION: pclavel;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 47.000
[1400372287] SERVICE NOTIFICATION: cburge;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 47.000
[1400372287] SERVICE NOTIFICATION: gmcdaid;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-sms;WARNING: Value is 47.000
[1400372287] SERVICE NOTIFICATION: gmcdaid;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 47.000
[1400372287] SERVICE NOTIFICATION: abrinyov;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-sms;WARNING: Value is 47.000
[1400372288] SERVICE NOTIFICATION: abrinyov;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 47.000
[1400372288] SERVICE NOTIFICATION: mnevzorova;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-sms;WARNING: Value is 47.000
[1400372289] SERVICE NOTIFICATION: mnevzorova;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 47.000
[1400372289] SERVICE NOTIFICATION: nagiosadmin;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 47.000
[1400372477] Auto-save of retention data completed successfully.
[1400373107] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Flight Status;WARNING;SOFT;1;WARNING: Value is 1370.000
[1400373287] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Flight Status - NIGHT;WARNING;SOFT;1;WARNING: Value is 1557.000
[1400373347] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Flight Status;WARNING;SOFT;2;WARNING: Value is 1610.000
[1400373527] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Flight Status - NIGHT;WARNING;SOFT;2;WARNING: Value is 1797.000
[1400373587] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Flight Status;OK;SOFT;3;OK: Value is 10.000
[1400373767] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Flight Status - NIGHT;OK;SOFT;3;OK: Value is 197.000
[1400374007] SERVICE ALERT: m.flybe.com;MW - Payment Details;WARNING;SOFT;1;WARNING: Value is 2755.000
[1400374187] SERVICE ALERT: m.jumeirah.com;MW - Table Reservation;WARNING;SOFT;1;WARNING : sum:61587 : 61.587 seconds to complete. (warning 60)
[1400374207] SERVICE ALERT: m.jumeirah.com;MW - Standard Booking;WARNING;SOFT;1;WARNING : sum:102417 : 102.417 seconds to complete. (warning 60)
[1400374247] SERVICE ALERT: m.flybe.com;MW - Payment Details;OK;SOFT;2;OK: Value is 67.000
[1400374357] SERVICE ALERT: m.jumeirah.com;MW - Standard Booking;OK;SOFT;2;OK : sum:16069 : 16.069 seconds to complete.
[1400374377] SERVICE ALERT: m.jumeirah.com;MW - Table Reservation;OK;SOFT;2;OK : sum:4110 : 4.11 seconds to complete.
[1400375787] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Payment Details - NIGHT;WARNING;SOFT;1;WARNING: Value is 1406.000
[1400375807] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Payment Details;WARNING;SOFT;1;WARNING: Value is 1432.000
[1400375887] SERVICE NOTIFICATION: mbutler;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 46.000
[1400375887] SERVICE NOTIFICATION: lirimie;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 46.000
[1400375887] SERVICE NOTIFICATION: pclavel;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 46.000
[1400375887] SERVICE NOTIFICATION: cburge;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 46.000
[1400375887] SERVICE NOTIFICATION: gmcdaid;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-sms;WARNING: Value is 46.000
[1400375887] SERVICE NOTIFICATION: gmcdaid;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 46.000
[1400375887] SERVICE NOTIFICATION: abrinyov;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-sms;WARNING: Value is 46.000
[1400375888] SERVICE NOTIFICATION: abrinyov;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 46.000
[1400375888] SERVICE NOTIFICATION: mnevzorova;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-sms;WARNING: Value is 46.000
[1400375889] SERVICE NOTIFICATION: mnevzorova;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 46.000
[1400375889] SERVICE NOTIFICATION: nagiosadmin;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 46.000
[1400376027] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Payment Details - NIGHT;WARNING;SOFT;2;WARNING: Value is 1646.000
[1400376047] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Payment Details;WARNING;SOFT;2;WARNING: Value is 1672.000
[1400376077] Auto-save of retention data completed successfully.
[1400376177] SERVICE ALERT: m.easyjet.com;MW - Server 2 - Payment Details - NIGHT;WARNING;SOFT;1;WARNING: Value is 1312.000
[1400376197] SERVICE ALERT: m.easyjet.com;MW - Server 2 Payment Details;WARNING;SOFT;1;WARNING: Value is 1332.000
[1400376267] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Payment Details - NIGHT;WARNING;SOFT;3;WARNING: Value is 1886.000
[1400376287] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Payment Details;WARNING;SOFT;3;WARNING: Value is 1912.000
[1400376417] SERVICE ALERT: m.easyjet.com;MW - Server 2 - Payment Details - NIGHT;OK;SOFT;2;OK: Value is 150.000
[1400376437] SERVICE ALERT: m.easyjet.com;MW - Server 2 Payment Details;OK;SOFT;2;OK: Value is 170.000
[1400376507] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Payment Details - NIGHT;WARNING;HARD;4;WARNING: Value is 2126.000
[1400376527] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Payment Details;WARNING;HARD;4;WARNING: Value is 2152.000
[1400377107] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Payment Details - NIGHT;OK;HARD;4;OK: Value is 354.000
[1400377127] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Payment Details;OK;HARD;4;OK: Value is 380.000
[1400378307] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Payment Details - NIGHT;WARNING;SOFT;1;WARNING: Value is 1554.000
[1400378327] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Payment Details;WARNING;SOFT;1;WARNING: Value is 1580.000
[1400378547] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Payment Details - NIGHT;OK;SOFT;2;OK: Value is 45.000
[1400378567] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Payment Details;OK;SOFT;2;OK: Value is 71.000
[1400379487] SERVICE NOTIFICATION: mbutler;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 48.000
[1400379487] SERVICE NOTIFICATION: lirimie;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 48.000
[1400379487] SERVICE NOTIFICATION: pclavel;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 48.000
[1400379487] SERVICE NOTIFICATION: cburge;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 48.000
[1400379487] SERVICE NOTIFICATION: gmcdaid;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-sms;WARNING: Value is 48.000
[1400379487] SERVICE NOTIFICATION: gmcdaid;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 48.000
[1400379487] SERVICE NOTIFICATION: abrinyov;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-sms;WARNING: Value is 48.000
[1400379488] SERVICE NOTIFICATION: abrinyov;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 48.000
[1400379488] SERVICE NOTIFICATION: mnevzorova;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-sms;WARNING: Value is 48.000
[1400379489] SERVICE NOTIFICATION: mnevzorova;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 48.000
[1400379489] SERVICE NOTIFICATION: nagiosadmin;bcd.mttnow.com;APP - Registrations per hour - ELB;WARNING;notify-service-by-email;WARNING: Value is 48.000
[1400379587] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Flight Status;WARNING;SOFT;1;WARNING: Value is 1421.000
[1400379677] Auto-save of retention data completed successfully.
[1400379827] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Flight Status;OK;SOFT;2;OK: Value is 52.000
[1400380347] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Payment Details - NIGHT;WARNING;SOFT;1;WARNING: Value is 1300.000
[1400380367] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Payment Details;WARNING;SOFT;1;WARNING: Value is 1326.000
[1400380457] SERVICE ALERT: m.transavia.com;APPS - Payment Details;WARNING;SOFT;1;WARNING: Value is 2873.000
[1400380587] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Payment Details - NIGHT;WARNING;SOFT;2;WARNING: Value is 1540.000
[1400380607] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Payment Details;WARNING;SOFT;2;WARNING: Value is 1566.000
[1400380697] SERVICE ALERT: m.transavia.com;APPS - Payment Details;WARNING;SOFT;2;WARNING: Value is 3113.000
[1400380827] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Payment Details - NIGHT;WARNING;SOFT;3;WARNING: Value is 1780.000
[1400380847] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Payment Details;WARNING;SOFT;3;WARNING: Value is 1806.000
[1400380847] SERVICE ALERT: m.flybe.com;MW - Payment Details;WARNING;SOFT;1;WARNING: Value is 2667.000
[1400380937] SERVICE ALERT: m.transavia.com;APPS - Payment Details;WARNING;SOFT;3;WARNING: Value is 3353.000
[1400381067] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Payment Details - NIGHT;WARNING;HARD;4;WARNING: Value is 2020.000
[1400381087] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Payment Details;WARNING;HARD;4;WARNING: Value is 2046.000
[1400381087] SERVICE ALERT: m.flybe.com;MW - Payment Details;WARNING;SOFT;2;WARNING: Value is 2907.000
[1400381177] SERVICE ALERT: m.transavia.com;APPS - Payment Details;WARNING;HARD;4;WARNING: Value is 3593.000
[1400381217] SERVICE ALERT: m.easyjet.com;MW - Server 2 - Payment Details - NIGHT;WARNING;SOFT;1;WARNING: Value is 1216.000
[1400381237] SERVICE ALERT: m.easyjet.com;MW - Server 2 Payment Details;WARNING;SOFT;1;WARNING: Value is 1236.000
[1400381327] SERVICE ALERT: m.flybe.com;MW - Payment Details;WARNING;SOFT;3;WARNING: Value is 3147.000
[1400381457] SERVICE ALERT: m.easyjet.com;MW - Server 2 - Payment Details - NIGHT;WARNING;SOFT;2;WARNING: Value is 1456.000
[1400381477] SERVICE ALERT: m.easyjet.com;MW - Server 2 Payment Details;WARNING;SOFT;2;WARNING: Value is 1476.000
[1400381567] SERVICE ALERT: m.flybe.com;MW - Payment Details;WARNING;HARD;4;WARNING: Value is 3387.000
[1400381637] SERVICE ALERT: m.jumeirah.com;MW - Standard Booking;WARNING;SOFT;1;WARNING : sum:96030 : 96.03 seconds to complete. (warning 60)
[1400381667] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Payment Details - NIGHT;CRITICAL;HARD;4;CRITICAL: Value is 2620.000
[1400381667] SERVICE FLAPPING ALERT: m.easyjet.com;MW - Server 1 - Payment Details - NIGHT;STARTED; Service appears to have started flapping (23.2% change >= 20.0% threshold)
[1400381687] SERVICE ALERT: m.easyjet.com;MW - Server 1 - Payment Details;CRITICAL;HARD;4;CRITICAL: Value is 2646.000
[1400381687] SERVICE FLAPPING ALERT: m.easyjet.com;MW - Server 1 - Payment Details;STARTED; Service appears to have started flapping (23.2% change >= 20.0% threshold)
[1400381697] SERVICE ALERT: m.easyjet.com;MW - Server 2 - Payment Details - NIGHT;WARNING;SOFT;3;WARNING: Value is 1696.000
[1400381717] SERVICE ALERT: m.easyjet.com;MW - Server 2 Payment Details;WARNING;SOFT;3;WARNING: Value is 1716.000
[1400381797] SERVICE ALERT: m.jumeirah.com;MW - Standard Booking;OK;SOFT;2;OK : sum:16130 : 16.13 seconds to complete.
[1400381937] SERVICE ALERT: m.easyjet.com;MW - Server 2 - Payment Details - NIGHT;WARNING;HARD;4;WARNING: Value is 1936.000
[1400381957] SERVICE ALERT: m.easyjet.com;MW - Server 2 Payment Details;WARNING;HARD;4;WARNING: Value is 1956.000
[1400382007] SERVICE ALERT: mobile.jetstar.com;MW - Bookings per day JP;OK;HARD;4;OK: Value is 6.000
[1400382007] SERVICE NOTIFICATION: gmcdaid;mobile.jetstar.com;MW - Bookings per day JP;OK;notify-service-by-sms;OK: Value is 6.000
